TABLE:  Element Forces - Frames,,,,,,,,,,,
Frame,Station,OutputCase,CaseType,P,V2,V3,T,M2,M3,FrameElem,ElemStation
Text,m,Text,Text,KN,KN,KN,KN-m,KN-m,KN-m,Text,m
12,0,COMB8_ULS,Combination,-2014.253,0.966,26.202,8.63E-14,-232.9154,-11.0574,12-1,0
12,0.5,COMB8_ULS,Combination,-2019.558,0.966,26.202,8.63E-14,-246.0162,-11.5403,12-1,0.5
12,1,COMB8_ULS,Combination,-2024.863,0.966,26.202,8.63E-14,-259.1171,-12.0232,12-1,1
12,0,COMB9_ULS,Combination,-2151.4,0.969,25.693,8.63E-14,-231.323,-11.0717,12-1,0
12,0.5,COMB9_ULS,Combination,-2156.705,0.969,25.693,8.63E-14,-244.1693,-11.5564,12-1,0.5
12,1,COMB9_ULS,Combination,-2162.01,0.969,25.693,8.63E-14,-257.0156,-12.0411,12-1,1
12,0,COMB14_ULS,Combination,-1510.083,7.48,65.13,4.596E-13,-600.7786,-67.9619,12-1,0
12,0.5,COMB14_ULS,Combination,-1515.388,7.48,65.13,4.596E-13,-633.3437,-71.7021,12-1,0.5
12,1,COMB14_ULS,Combination,-1520.693,7.48,65.13,4.596E-13,-665.9087,-75.4424,12-1,1
12,0,COMB15_ULS,Combination,-1394.791,7.438,23.429,4.593E-13,-225.2137,-67.7539,12-1,0
12,0.5,COMB15_ULS,Combination,-1400.096,7.438,23.429,4.593E-13,-236.9284,-71.4729,12-1,0.5
12,1,COMB15_ULS,Combination,-1405.402,7.438,23.429,4.593E-13,-248.6432,-75.1919,12-1,1
12,0,COMB16_ULS,Combination,-1421.91,9.935,29.605,6.139E-13,-280.7344,-90.5331,12-1,0
12,0.5,COMB16_ULS,Combination,-1427.215,9.935,29.605,6.139E-13,-295.5367,-95.5005,12-1,0.5
12,1,COMB16_ULS,Combination,-1432.52,9.935,29.605,6.139E-13,-310.3391,-100.4679,12-1,1
12,0,COMB17_ULS,Combination,-1536.666,-36.103,-1.755,-1.535E-13,12.1646,327.5627,12-1,0
12,0.5,COMB17_ULS,Combination,-1541.971,-36.103,-1.755,-1.535E-13,13.0422,345.614,12-1,0.5
12,1,COMB17_ULS,Combination,-1547.276,-36.103,-1.755,-1.535E-13,13.9199,363.6654,12-1,1
12,0,COMB18_ULS,Combination,-1622.794,-10.279,-27.792,-6.139E-13,255.4812,92.0447,12-1,0
12,0.5,COMB18_ULS,Combination,-1628.099,-10.279,-27.792,-6.139E-13,269.3771,97.1842,12-1,0.5
12,1,COMB18_ULS,Combination,-1633.405,-10.279,-27.792,-6.139E-13,283.2729,102.3237,12-1,1
12,0,COMB19_ULS,Combination,-1508.038,35.759,3.568,1.535E-13,-37.4178,-326.0511,12-1,0
12,0.5,COMB19_ULS,Combination,-1513.343,35.759,3.568,1.535E-13,-39.2019,-343.9304,12-1,0.5
12,1,COMB19_ULS,Combination,-1518.648,35.759,3.568,1.535E-13,-40.986,-361.8097,12-1,1
12,0,COMB20_ULS,Combination,-1950.877,0.941,93.277,8.599E-14,-453.2636,-10.9265,12-1,0
12,0.5,COMB20_ULS,Combination,-1956.182,0.941,93.277,8.599E-14,-499.9018,-11.3969,12-1,0.5
12,1,COMB20_ULS,Combination,-1961.487,0.941,93.277,8.599E-14,-546.5401,-11.8673,12-1,1
12,0,COMB21_ULS,Combination,-921.956,0.459,-1.363,-6.666E-16,9.6506,-4.118,12-1,0
12,0.5,COMB21_ULS,Combination,-927.261,0.459,-1.363,-6.666E-16,10.3319,-4.3474,12-1,0.5
12,1,COMB21_ULS,Combination,-932.566,0.459,-1.363,-6.666E-16,11.0132,-4.5768,12-1,1
12,0,COMB4_ULS,Combination,-2034.992,-10.231,20.656,-4.156E-14,-181.1247,90.7177,12-1,0
12,0.5,COMB4_ULS,Combination,-2040.297,-10.231,20.656,-4.156E-14,-191.4525,95.8332,12-1,0.5
12,1,COMB4_ULS,Combination,-2045.603,-10.231,20.656,-4.156E-14,-201.7803,100.9488,12-1,1
12,0,COMB5_ULS,Combination,-2032.721,-14.821,21.495,-4.156E-14,-188.973,132.4396,12-1,0
12,0.5,COMB5_ULS,Combination,-2038.026,-14.821,21.495,-4.156E-14,-199.7204,139.8501,12-1,0.5
12,1,COMB5_ULS,Combination,-2043.331,-14.821,21.495,-4.156E-14,-210.4678,147.2606,12-1,1
12,0,COMB6_ULS,Combination,-2028.16,-18.403,22.955,-8.419E-14,-202.6237,165.0015,12-1,0
12,0.5,COMB6_ULS,Combination,-2033.466,-18.403,22.955,-8.419E-14,-214.1013,174.2031,12-1,0.5
12,1,COMB6_ULS,Combination,-2038.771,-18.403,22.955,-8.419E-14,-225.5789,183.4048,12-1,1
12,0,COMB7_ULS,Combination,-2012.933,-21.425,27.475,-8.419E-14,-244.8564,192.4694,12-1,0
12,0.5,COMB7_ULS,Combination,-2018.238,-21.425,27.475,-8.419E-14,-258.594,203.1819,12-1,0.5
12,1,COMB7_ULS,Combination,-2023.544,-21.425,27.475,-8.419E-14,-272.3316,213.8943,12-1,1
12,0,COMB10_ULS,Combination,-1429.374,0.671,18.839,1.379E-15,-182.2062,-2.9115,12-1,0
12,0.5,COMB10_ULS,Combination,-1434.679,0.671,18.839,1.379E-15,-191.6258,-3.2467,12-1,0.5
12,1,COMB10_ULS,Combination,-1439.985,0.671,18.839,1.379E-15,-201.0453,-3.582,12-1,1
12,0,COMB11_ULS,Combination,-1458.783,1.128,19.24,1.978E-15,-183.4344,-4.7851,12-1,0
12,0.5,COMB11_ULS,Combination,-1464.088,1.128,19.24,1.978E-15,-193.0545,-5.3493,12-1,0.5
12,1,COMB11_ULS,Combination,-1469.393,1.128,19.24,1.978E-15,-202.6747,-5.9136,12-1,1
12,0,COMB12_ULS,Combination,-1407.514,0.456,19.107,2.578E-15,-182.9902,-2.2767,12-1,0
12,0.5,COMB12_ULS,Combination,-1412.819,0.456,19.107,2.578E-15,-192.5435,-2.5047,12-1,0.5
12,1,COMB12_ULS,Combination,-1418.124,0.456,19.107,2.578E-15,-202.0969,-2.7327,12-1,1
12,0,COMB13_ULS,Combination,-1401.843,0.267,18.997,1.379E-15,-182.88,-1.4171,12-1,0
12,0.5,COMB13_ULS,Combination,-1407.148,0.267,18.997,1.379E-15,-192.3785,-1.5504,12-1,0.5
12,1,COMB13_ULS,Combination,-1412.453,0.267,18.997,1.379E-15,-201.8769,-1.6838,12-1,1
13,0,COMB1_ULS,Combination,-1986.355,0.922,23.718,1.15E-13,-251.5623,-12.038,13-1,0
13,0.5,COMB1_ULS,Combination,-1991.66,0.922,23.718,1.15E-13,-263.4215,-12.4991,13-1,0.5
13,1,COMB1_ULS,Combination,-1996.965,0.922,23.718,1.15E-13,-275.2806,-12.9602,13-1,1
13,0,COMB2_ULS,Combination,-2023.268,0.919,25.589,1.15E-13,-263.8845,-12.0235,13-1,0
13,0.5,COMB2_ULS,Combination,-2028.574,0.919,25.589,1.15E-13,-276.6792,-12.4831,13-1,0.5
13,1,COMB2_ULS,Combination,-2033.879,0.919,25.589,1.15E-13,-289.4738,-12.9428,13-1,1
13,0,COMB3_ULS,Combination,-2042.261,0.918,20.33,1.15E-13,-207.1301,-12.0125,13-1,0
13,0.5,COMB3_ULS,Combination,-2047.566,0.918,20.33,1.15E-13,-217.2952,-12.4715,13-1,0.5
13,1,COMB3_ULS,Combination,-2052.871,0.918,20.33,1.15E-13,-227.4602,-12.9306,13-1,1
13,0,COMB8_ULS,Combination,-2024.863,0.919,25.147,1.15E-13,-259.1171,-12.0232,13-1,0
13,0.5,COMB8_ULS,Combination,-2030.168,0.919,25.147,1.15E-13,-271.6908,-12.4829,13-1,0.5
13,1,COMB8_ULS,Combination,-2035.474,0.919,25.147,1.15E-13,-284.2646,-12.9425,13-1,1
13,0,COMB9_ULS,Combination,-2162.01,0.923,24.65,1.15E-13,-257.0156,-12.0411,13-1,0
13,0.5,COMB9_ULS,Combination,-2167.315,0.923,24.65,1.15E-13,-269.3405,-12.5026,13-1,0.5
13,1,COMB9_ULS,Combination,-2172.621,0.923,24.65,1.15E-13,-281.6654,-12.964,13-1,1
13,0,COMB14_ULS,Combination,-1520.693,7.175,62.442,6.895E-13,-665.9087,-75.4424,13-1,0
13,0.5,COMB14_ULS,Combination,-1525.998,7.175,62.442,6.895E-13,-697.1298,-79.0299,13-1,0.5
13,1,COMB14_ULS,Combination,-1531.303,7.175,62.442,6.895E-13,-728.351,-82.6174,13-1,1
13,0,COMB15_ULS,Combination,-1405.402,7.134,22.434,6.889E-13,-248.6432,-75.1919,13-1,0
13,0.5,COMB15_ULS,Combination,-1410.707,7.134,22.434,6.889E-13,-259.8604,-78.7588,13-1,0.5
13,1,COMB15_ULS,Combination,-1416.012,7.134,22.434,6.889E-13,-271.0777,-82.3256,13-1,1
13,0,COMB16_ULS,Combination,-1432.52,9.528,28.359,9.209E-13,-310.3391,-100.4679,13-1,0
13,0.5,COMB16_ULS,Combination,-1437.825,9.528,28.359,9.209E-13,-324.5188,-105.232,13-1,0.5
13,1,COMB16_ULS,Combination,-1443.131,9.528,28.359,9.209E-13,-338.6984,-109.9961,13-1,1
13,0,COMB17_ULS,Combination,-1547.276,-34.63,-1.695,-3.07E-13,13.9199,363.6654,13-1,0
13,0.5,COMB17_ULS,Combination,-1552.582,-34.63,-1.695,-3.07E-13,14.7675,380.9803,13-1,0.5
13,1,COMB17_ULS,Combination,-1557.887,-34.63,-1.695,-3.07E-13,15.6152,398.2952,13-1,1
13,0,COMB18_ULS,Combination,-1633.405,-9.863,-26.648,-9.209E-13,283.2729,102.3237,13-1,0
13,0.5,COMB18_ULS,Combination,-1638.71,-9.863,-26.648,-9.209E-13,296.5967,107.2553,13-1,0.5
13,1,COMB18_ULS,Combination,-1644.015,-9.863,-26.648,-9.209E-13,309.9205,112.187,13-1,1
13,0,COMB19_ULS,Combination,-1518.648,34.295,3.407,2.302E-13,-40.986,-361.8097,13-1,0
13,0.5,COMB19_ULS,Combination,-1523.954,34.295,3.407,2.302E-13,-42.6896,-378.957,13-1,0.5
13,1,COMB19_ULS,Combination,-1529.259,34.295,3.407,2.302E-13,-44.3931,-396.1043,13-1,1
13,0,COMB20_ULS,Combination,-1961.487,0.895,90.685,1.147E-13,-546.5401,-11.8673,13-1,0
13,0.5,COMB20_ULS,Combination,-1966.792,0.895,90.685,1.147E-13,-591.8826,-12.3148,13-1,0.5
13,1,COMB20_ULS,Combination,-1972.098,0.895,90.685,1.147E-13,-637.2252,-12.7623,13-1,1
13,0,COMB21_ULS,Combination,-932.566,0.44,-1.315,-9.998E-16,11.0132,-4.5768,13-1,0
13,0.5,COMB21_ULS,Combination,-937.871,0.44,-1.315,-9.998E-16,11.6708,-4.7969,13-1,0.5
13,1,COMB21_ULS,Combination,-943.177,0.44,-1.315,-9.998E-16,12.3285,-5.0169,13-1,1
13,0,COMB4_ULS,Combination,-2045.603,-9.82,19.832,-5.549E-14,-201.7803,100.9488,13-1,0
13,0.5,COMB4_ULS,Combination,-2050.908,-9.82,19.832,-5.549E-14,-211.6965,105.8589,13-1,0.5
13,1,COMB4_ULS,Combination,-2056.213,-9.82,19.832,-5.549E-14,-221.6127,110.7689,13-1,1
13,0,COMB5_ULS,Combination,-2043.331,-14.223,20.637,-9.812E-14,-210.4678,147.2606,13-1,0
13,0.5,COMB5_ULS,Combination,-2048.637,-14.223,20.637,-9.812E-14,-220.7861,154.3719,13-1,0.5
13,1,COMB5_ULS,Combination,-2053.942,-14.223,20.637,-9.812E-14,-231.1043,161.4832,13-1,1
13,0,COMB6_ULS,Combination,-2038.771,-17.658,22.036,-2.26E-13,-225.5789,183.4048,13-1,0
13,0.5,COMB6_ULS,Combination,-2044.076,-17.658,22.036,-2.26E-13,-236.5969,192.234,13-1,0.5
13,1,COMB6_ULS,Combination,-2049.381,-17.658,22.036,-2.26E-13,-247.615,201.0632,13-1,1
13,0,COMB7_ULS,Combination,-2023.544,-20.557,26.368,-1.408E-13,-272.3316,213.8943,13-1,0
13,0.5,COMB7_ULS,Combination,-2028.849,-20.557,26.368,-1.408E-13,-285.5155,224.1727,13-1,0.5
13,1,COMB7_ULS,Combination,-2034.154,-20.557,26.368,-1.408E-13,-298.6995,234.4511,13-1,1
13,0,COMB10_ULS,Combination,-1439.985,0.653,18.036,1.378E-15,-201.0453,-3.582,13-1,0
13,0.5,COMB10_ULS,Combination,-1445.29,0.653,18.036,1.378E-15,-210.0631,-3.9085,13-1,0.5
13,1,COMB10_ULS,Combination,-1450.595,0.653,18.036,1.378E-15,-219.0809,-4.2349,13-1,1
13,0,COMB11_ULS,Combination,-1469.393,1.099,18.428,2.577E-15,-202.6747,-5.9136,13-1,0
13,0.5,COMB11_ULS,Combination,-1474.698,1.099,18.428,2.577E-15,-211.8886,-6.4632,13-1,0.5
13,1,COMB11_ULS,Combination,-1480.003,1.099,18.428,2.577E-15,-221.1026,-7.0129,13-1,1
13,0,COMB12_ULS,Combination,-1418.124,0.443,18.297,3.776E-15,-202.0969,-2.7327,13-1,0
13,0.5,COMB12_ULS,Combination,-1423.429,0.443,18.297,3.776E-15,-211.2455,-2.9543,13-1,0.5
13,1,COMB12_ULS,Combination,-1428.734,0.443,18.297,3.776E-15,-220.3942,-3.1759,13-1,1
13,0,COMB13_ULS,Combination,-1412.453,0.259,18.189,2.577E-15,-201.8769,-1.6838,13-1,0
13,0.5,COMB13_ULS,Combination,-1417.758,0.259,18.189,2.577E-15,-210.9716,-1.8133,13-1,0.5
13,1,COMB13_ULS,Combination,-1423.063,0.259,18.189,2.577E-15,-220.0663,-1.9428,13-1,1
14,0,COMB1_ULS,Combination,-1996.965,-0.612,-10.028,1.437E-13,-275.2806,-12.9602,14-1,0
14,0.5,COMB1_ULS,Combination,-2002.27,-0.612,-10.028,1.437E-13,-270.2668,-12.6539,14-1,0.5
14,1,COMB1_ULS,Combination,-2007.576,-0.612,-10.028,1.437E-13,-265.2529,-12.3477,14-1,1
14,0,COMB2_ULS,Combination,-2033.879,-0.613,-10.077,1.437E-13,-289.4738,-12.9428,14-1,0
14,0.5,COMB2_ULS,Combination,-2039.184,-0.613,-10.077,1.437E-13,-284.4354,-12.6364,14-1,0.5
14,1,COMB2_ULS,Combination,-2044.489,-0.613,-10.077,1.437E-13,-279.3971,-12.33,14-1,1
14,0,COMB3_ULS,Combination,-2052.871,-0.612,-7.757,1.437E-13,-227.4602,-12.9306,14-1,0
14,0.5,COMB3_ULS,Combination,-2058.177,-0.612,-7.757,1.437E-13,-223.5817,-12.6244,14-1,0.5
14,1,COMB3_ULS,Combination,-2063.482,-0.612,-7.757,1.437E-13,-219.7031,-12.3181,14-1,1
14,0,COMB8_ULS,Combination,-2035.474,-0.613,-9.882,1.437E-13,-284.2646,-12.9425,14-1,0
14,0.5,COMB8_ULS,Combination,-2040.779,-0.613,-9.882,1.437E-13,-279.3236,-12.6361,14-1,0.5
14,1,COMB8_ULS,Combination,-2046.084,-0.613,-9.882,1.437E-13,-274.3827,-12.3297,14-1,1
14,0,COMB9_ULS,Combination,-2172.621,-0.612,-9.985,1.437E-13,-281.6654,-12.964,14-1,0
14,0.5,COMB9_ULS,Combination,-2177.926,-0.612,-9.985,1.437E-13,-276.6729,-12.6578,14-1,0.5
14,1,COMB9_ULS,Combination,-2183.231,-0.612,-9.985,1.437E-13,-271.6805,-12.3516,14-1,1
14,0,COMB14_ULS,Combination,-1531.303,-2.969,-26.757,6.894E-13,-728.351,-82.6174,14-1,0
14,0.5,COMB14_ULS,Combination,-1536.609,-2.969,-26.757,6.894E-13,-714.9724,-81.1331,14-1,0.5
14,1,COMB14_ULS,Combination,-1541.914,-2.969,-26.757,6.894E-13,-701.5937,-79.6488,14-1,1
14,0,COMB15_ULS,Combination,-1416.012,-2.97,-10.54,6.889E-13,-271.0777,-82.3256,14-1,0
14,0.5,COMB15_ULS,Combination,-1421.317,-2.97,-10.54,6.889E-13,-265.8077,-80.8408,14-1,0.5
14,1,COMB15_ULS,Combination,-1426.622,-2.97,-10.54,6.889E-13,-260.5378,-79.356,14-1,1
14,0,COMB16_ULS,Combination,-1443.131,-3.97,-12.932,9.209E-13,-338.6984,-109.9961,14-1,0
14,0.5,COMB16_ULS,Combination,-1448.436,-3.97,-12.932,9.209E-13,-332.2325,-108.0111,14-1,0.5
14,1,COMB16_ULS,Combination,-1453.741,-3.97,-12.932,9.209E-13,-325.7666,-106.0261,14-1,1
14,0,COMB17_ULS,Combination,-1557.887,14.283,0.316,-1.535E-13,15.6152,398.2952,14-1,0
14,0.5,COMB17_ULS,Combination,-1563.192,14.283,0.316,-1.535E-13,15.4571,391.1537,14-1,0.5
14,1,COMB17_ULS,Combination,-1568.497,14.283,0.316,-1.535E-13,15.299,384.0122,14-1,1
14,0,COMB18_ULS,Combination,-1644.015,3.944,11.329,-9.209E-13,309.9205,112.187,14-1,0
14,0.5,COMB18_ULS,Combination,-1649.32,3.944,11.329,-9.209E-13,304.2559,110.2149,14-1,0.5
14,1,COMB18_ULS,Combination,-1654.625,3.944,11.329,-9.209E-13,298.5912,108.2428,14-1,1
14,0,COMB19_ULS,Combination,-1529.259,-14.309,-1.919,2.302E-13,-44.3931,-396.1043,14-1,0
14,0.5,COMB19_ULS,Combination,-1534.564,-14.309,-1.919,2.302E-13,-43.4337,-388.9499,14-1,0.5
14,1,COMB19_ULS,Combination,-1539.869,-14.309,-1.919,2.302E-13,-42.4743,-381.7955,14-1,1
14,0,COMB20_ULS,Combination,-1972.098,-0.613,2.62,1.433E-13,-637.2252,-12.7623,14-1,0
14,0.5,COMB20_ULS,Combination,-1977.403,-0.613,2.62,1.433E-13,-638.5354,-12.456,14-1,0.5
14,1,COMB20_ULS,Combination,-1982.708,-0.613,2.62,1.433E-13,-639.8456,-12.1497,14-1,1
14,0,COMB21_ULS,Combination,-943.177,-0.177,0.266,-1.333E-15,12.3285,-5.0169,14-1,0
14,0.5,COMB21_ULS,Combination,-948.482,-0.177,0.266,-1.333E-15,12.1953,-4.9284,14-1,0.5
14,1,COMB21_ULS,Combination,-953.787,-0.177,0.266,-1.333E-15,12.0622,-4.8399,14-1,1
14,0,COMB4_ULS,Combination,-2056.213,3.836,-7.54,1.591E-14,-221.6127,110.7689,14-1,0
14,0.5,COMB4_ULS,Combination,-2061.518,3.836,-7.54,1.591E-14,-217.8428,108.8512,14-1,0.5
14,1,COMB4_ULS,Combination,-2066.823,3.836,-7.54,1.591E-14,-214.0729,106.9334,14-1,1
14,0,COMB5_ULS,Combination,-2053.942,5.659,-7.895,-6.936E-14,-231.1043,161.4832,14-1,0
14,0.5,COMB5_ULS,Combination,-2059.247,5.659,-7.895,-6.936E-14,-227.1567,158.6537,14-1,0.5
14,1,COMB5_ULS,Combination,-2064.552,5.659,-7.895,-6.936E-14,-223.209,155.8241,14-1,1
14,0,COMB6_ULS,Combination,-2049.381,7.082,-8.513,-1.12E-13,-247.615,201.0632,14-1,0
14,0.5,COMB6_ULS,Combination,-2054.686,7.082,-8.513,-1.12E-13,-243.3583,197.522,14-1,0.5
14,1,COMB6_ULS,Combination,-2059.991,7.082,-8.513,-1.12E-13,-239.1016,193.9808,14-1,1
14,0,COMB7_ULS,Combination,-2034.154,8.283,-10.425,-1.973E-13,-298.6995,234.4511,14-1,0
14,0.5,COMB7_ULS,Combination,-2039.459,8.283,-10.425,-1.973E-13,-293.4872,230.3095,14-1,0.5
14,1,COMB7_ULS,Combination,-2044.764,8.283,-10.425,-1.973E-13,-288.2749,226.168,14-1,1
14,0,COMB10_ULS,Combination,-1450.595,0.054,-8.587,2.013E-15,-219.0809,-4.2349,14-1,0
14,0.5,COMB10_ULS,Combination,-1455.9,0.054,-8.587,2.013E-15,-214.7873,-4.2618,14-1,0.5
14,1,COMB10_ULS,Combination,-1461.205,0.054,-8.587,2.013E-15,-210.4936,-4.2886,14-1,1
14,0,COMB11_ULS,Combination,-1480.003,0.102,-8.503,3.212E-15,-221.1026,-7.0129,14-1,0
14,0.5,COMB11_ULS,Combination,-1485.308,0.102,-8.503,3.212E-15,-216.8509,-7.0639,14-1,0.5
14,1,COMB11_ULS,Combination,-1490.614,0.102,-8.503,3.212E-15,-212.5992,-7.1148,14-1,1
14,0,COMB12_ULS,Combination,-1428.734,0.006718,-8.528,5.01E-15,-220.3942,-3.1759,14-1,0
14,0.5,COMB12_ULS,Combination,-1434.039,0.006718,-8.528,5.01E-15,-216.1303,-3.1793,14-1,0.5
14,1,COMB12_ULS,Combination,-1439.345,0.006718,-8.528,5.01E-15,-211.8664,-3.1826,14-1,1
14,0,COMB13_ULS,Combination,-1423.063,-0.004659,-8.573,2.013E-15,-220.0663,-1.9428,14-1,0
14,0.5,COMB13_ULS,Combination,-1428.369,-0.004659,-8.573,2.013E-15,-215.7796,-1.9404,14-1,0.5
14,1,COMB13_ULS,Combination,-1433.674,-0.004659,-8.573,2.013E-15,-211.4929,-1.9381,14-1,1
15,0,COMB1_ULS,Combination,-2007.576,-2.34,-48.455,1.15E-13,-265.2529,-12.3477,15-1,0
15,0.5,COMB1_ULS,Combination,-2012.881,-2.34,-48.455,1.15E-13,-241.0256,-11.1777,15-1,0.5
15,1,COMB1_ULS,Combination,-2018.186,-2.34,-48.455,1.15E-13,-216.7984,-10.0077,15-1,1
15,0,COMB2_ULS,Combination,-2044.489,-2.337,-50.757,1.15E-13,-279.3971,-12.33,15-1,0
15,0.5,COMB2_ULS,Combination,-2049.794,-2.337,-50.757,1.15E-13,-254.0185,-11.1614,15-1,0.5
15,1,COMB2_ULS,Combination,-2055.099,-2.337,-50.757,1.15E-13,-228.64,-9.9927,15-1,1
15,0,COMB3_ULS,Combination,-2063.482,-2.335,-39.816,1.149E-13,-219.7031,-12.3181,15-1,0
15,0.5,COMB3_ULS,Combination,-2068.787,-2.335,-39.816,1.149E-13,-199.795,-11.1505,15-1,0.5
15,1,COMB3_ULS,Combination,-2074.092,-2.335,-39.816,1.149E-13,-179.8869,-9.9829,15-1,1
15,0,COMB8_ULS,Combination,-2046.084,-2.337,-49.838,1.15E-13,-274.3827,-12.3297,15-1,0
15,0.5,COMB8_ULS,Combination,-2051.389,-2.337,-49.838,1.15E-13,-249.4637,-11.1611,15-1,0.5
15,1,COMB8_ULS,Combination,-2056.694,-2.337,-49.838,1.15E-13,-224.5446,-9.9925,15-1,1
15,0,COMB9_ULS,Combination,-2183.231,-2.341,-49.463,1.15E-13,-271.6805,-12.3516,15-1,0
15,0.5,COMB9_ULS,Combination,-2188.536,-2.341,-49.463,1.15E-13,-246.9489,-11.1813,15-1,0.5
15,1,COMB9_ULS,Combination,-2193.841,-2.341,-49.463,1.15E-13,-222.2173,-10.011,15-1,1
15,0,COMB14_ULS,Combination,-1541.914,-14.525,-128.298,4.597E-13,-701.5937,-79.6488,15-1,0
15,0.5,COMB14_ULS,Combination,-1547.219,-14.525,-128.298,4.597E-13,-637.4448,-72.3863,15-1,0.5
15,1,COMB14_ULS,Combination,-1552.524,-14.525,-128.298,4.597E-13,-573.2958,-65.1237,15-1,1
15,0,COMB15_ULS,Combination,-1426.622,-14.479,-47.993,4.593E-13,-260.5378,-79.356,15-1,0
15,0.5,COMB15_ULS,Combination,-1431.927,-14.479,-47.993,4.593E-13,-236.5412,-72.1167,15-1,0.5
15,1,COMB15_ULS,Combination,-1437.233,-14.479,-47.993,4.593E-13,-212.5446,-64.8774,15-1,1
15,0,COMB16_ULS,Combination,-1453.741,-19.346,-59.866,6.139E-13,-325.7666,-106.0261,15-1,0
15,0.5,COMB16_ULS,Combination,-1459.046,-19.346,-59.866,6.139E-13,-295.8336,-96.3531,15-1,0.5
15,1,COMB16_ULS,Combination,-1464.351,-19.346,-59.866,6.139E-13,-265.9007,-86.6801,15-1,1
15,0,COMB17_ULS,Combination,-1568.497,70.013,2.643,-2.302E-13,15.299,384.0122,15-1,0
15,0.5,COMB17_ULS,Combination,-1573.802,70.013,2.643,-2.302E-13,13.9776,349.0056,15-1,0.5
15,1,COMB17_ULS,Combination,-1579.107,70.013,2.643,-2.302E-13,12.6561,313.9991,15-1,1
15,0,COMB18_ULS,Combination,-1654.625,19.687,54.569,-6.139E-13,298.5912,108.2428,15-1,0
15,0.5,COMB18_ULS,Combination,-1659.93,19.687,54.569,-6.139E-13,271.3069,98.399,15-1,0.5
15,1,COMB18_ULS,Combination,-1665.236,19.687,54.569,-6.139E-13,244.0227,88.5553,15-1,1
15,0,COMB19_ULS,Combination,-1539.869,-69.672,-7.94,2.302E-13,-42.4743,-381.7955,15-1,0
15,0.5,COMB19_ULS,Combination,-1545.174,-69.672,-7.94,2.302E-13,-38.5042,-346.9596,15-1,0.5
15,1,COMB19_ULS,Combination,-1550.479,-69.672,-7.94,2.302E-13,-34.5341,-312.1238,15-1,1
15,0,COMB20_ULS,Combination,-1982.708,-2.308,-101.357,1.146E-13,-639.8456,-12.1497,15-1,0
15,0.5,COMB20_ULS,Combination,-1988.013,-2.308,-101.357,1.146E-13,-589.1669,-10.9956,15-1,0.5
15,1,COMB20_ULS,Combination,-1993.318,-2.308,-101.357,1.146E-13,-538.4881,-9.8415,15-1,1
15,0,COMB21_ULS,Combination,-953.787,-0.881,2.094,-6.669E-16,12.0622,-4.8399,15-1,0
15,0.5,COMB21_ULS,Combination,-959.092,-0.881,2.094,-6.669E-16,11.0154,-4.3996,15-1,0.5
15,1,COMB21_ULS,Combination,-964.397,-0.881,2.094,-6.669E-16,9.9685,-3.9592,15-1,1
15,0,COMB4_ULS,Combination,-2066.823,19.414,-38.785,-5.549E-14,-214.0729,106.9334,15-1,0
15,0.5,COMB4_ULS,Combination,-2072.128,19.414,-38.785,-5.549E-14,-194.6804,97.2264,15-1,0.5
15,1,COMB4_ULS,Combination,-2077.434,19.414,-38.785,-5.549E-14,-175.2878,87.5194,15-1,1
15,0,COMB5_ULS,Combination,-2064.552,28.331,-40.46,-1.408E-13,-223.209,155.8241,15-1,0
15,0.5,COMB5_ULS,Combination,-2069.857,28.331,-40.46,-1.408E-13,-202.979,141.6587,15-1,0.5
15,1,COMB5_ULS,Combination,-2075.162,28.331,-40.46,-1.408E-13,-182.7491,127.4934,15-1,1
15,0,COMB6_ULS,Combination,-2059.991,35.29,-43.373,-1.408E-13,-239.1016,193.9808,15-1,0
15,0.5,COMB6_ULS,Combination,-2065.297,35.29,-43.373,-1.408E-13,-217.4151,176.3359,15-1,0.5
15,1,COMB6_ULS,Combination,-2070.602,35.29,-43.373,-1.408E-13,-195.7286,158.691,15-1,1
15,0,COMB7_ULS,Combination,-2044.764,41.16,-52.386,-1.408E-13,-288.2749,226.168,15-1,0
15,0.5,COMB7_ULS,Combination,-2050.069,41.16,-52.386,-1.408E-13,-262.082,205.5879,15-1,0.5
15,1,COMB7_ULS,Combination,-2055.375,41.16,-52.386,-1.408E-13,-235.889,185.0078,15-1,1
15,0,COMB10_ULS,Combination,-1461.205,-0.658,-38.816,1.658E-15,-210.4936,-4.2886,15-1,0
15,0.5,COMB10_ULS,Combination,-1466.51,-0.658,-38.816,1.658E-15,-191.0855,-3.9594,15-1,0.5
15,1,COMB10_ULS,Combination,-1471.816,-0.658,-38.816,1.658E-15,-171.6774,-3.6302,15-1,1
15,0,COMB11_ULS,Combination,-1490.614,-1.085,-39.106,2.557E-15,-212.5992,-7.1148,15-1,0
15,0.5,COMB11_ULS,Combination,-1495.919,-1.085,-39.106,2.557E-15,-193.0461,-6.5724,15-1,0.5
15,1,COMB11_ULS,Combination,-1501.224,-1.085,-39.106,2.557E-15,-173.493,-6.03,15-1,1
15,0,COMB12_ULS,Combination,-1439.345,-0.508,-39.002,4.955E-15,-211.8664,-3.1826,15-1,0
15,0.5,COMB12_ULS,Combination,-1444.65,-0.508,-39.002,4.955E-15,-192.3652,-2.9287,15-1,0.5
